,loyalty_number,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
1298,968370,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,94631.0,Single,Aurora,5570.22,Standard,2015,10,,
1299,472314,Quebec,Hull,J8Y 3Z5,Male,Bachelor,94621.0,Married,Aurora,5573.11,Standard,2018,1,,
1300,767385,Ontario,Sudbury,M5V 1G5,Male,Bachelor,46596.0,Married,Aurora,5574.62,Standard,2014,9,,
1301,576498,Quebec,Quebec City,G1B 3L5,Male,High School or Below,57844.0,Married,Aurora,5575.2,Standard,2014,1,,
1302,799992,Ontario,Toronto,P2T 6G3,Female,Bachelor,98801.0,Married,Aurora,5575.75,Standard,2016,12,,
1303,225482,Quebec,Montreal,H2T 2J6,Female,Bachelor,103522.0,Married,Aurora,5577.54,Standard,2013,4,,
1304,249381,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,52217.0,Married,Aurora,5578.52,Standard,2018,7,,
1305,319766,Quebec,Montreal,H2Y 2W2,Female,Bachelor,52217.0,Married,Aurora,5578.52,Standard,2016,2,2016.0,10.0
1306,635531,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,55302.0,Married,Aurora,5580.92,Standard,2013,4,,
1307,164559,British Columbia,Victoria,V10 6T5,Male,Bachelor,52904.0,Single,Aurora,4978.95,2018 Promotion,2018,2,,
1308,354150,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,74293.0,Single,Aurora,5583.07,Standard,2017,8,,
1309,543956,British Columbia,Vancouver,V6E 3Z3,Female,College,67871.50183640611,Single,Aurora,4990.34,2018 Promotion,2018,2,,
1310,601131,Yukon,Whitehorse,Y2K 6R0,Female,Doctor,170041.0,Married,Aurora,5584.96,Standard,2016,2,,
1311,306965,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,100809.0,Married,Aurora,5586.89,Standard,2013,6,2018.0,10.0
1312,895972,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,164418.0,Married,Aurora,5586.97,Standard,2013,9,,
1313,195848,Ontario,Toronto,M1R 4K3,Female,Bachelor,84454.0,Single,Aurora,5592.16,Standard,2014,7,,
1314,111912,Ontario,Toronto,P1J 8T7,Male,Bachelor,77443.0,Divorced,Aurora,5592.46,Standard,2016,6,,
1315,686838,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,102452.0,Married,Aurora,5593.43,Standard,2014,8,,
1316,178331,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,86388.0,Single,Aurora,5595.39,Standard,2015,12,,
1317,198167,Quebec,Quebec City,G1B 3L5,Female,Bachelor,86388.0,Single,Aurora,5595.39,Standard,2014,11,,
1318,202859,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,86388.0,Single,Aurora,5595.39,Standard,2015,3,,
1319,319901,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,86388.0,Single,Aurora,5595.39,Standard,2018,11,,
1320,450802,Ontario,Toronto,M2M 6J7,Male,Bachelor,86388.0,Single,Aurora,5595.39,Standard,2018,8,,
1321,714123,Alberta,Calgary,T3E 2V9,Male,Bachelor,86388.0,Single,Aurora,5595.39,Standard,2018,6,,
1322,715514,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,81669.0,Single,Aurora,5595.76,Standard,2018,1,,
1323,536082,New Brunswick,Moncton,E1A 2A7,Male,Master,100935.0,Married,Aurora,5595.97,Standard,2015,12,,
1324,302669,Ontario,Toronto,P1J 8T7,Female,Bachelor,59709.0,Married,Aurora,5597.12,Standard,2018,5,,
1325,476080,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,59709.0,Married,Aurora,5597.12,Standard,2016,7,2017.0,5.0
1326,898423,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,59709.0,Married,Aurora,5597.12,Standard,2013,7,,
1327,391402,Ontario,Toronto,P5S 6R4,Male,Bachelor,69765.0,Single,Aurora,5598.01,Standard,2017,6,,
1328,902040,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,69765.0,Single,Aurora,5598.01,Standard,2014,7,,
1329,688058,British Columbia,Vancouver,V5R 1W3,Male,Doctor,99747.0,Married,Aurora,5598.27,Standard,2016,9,,
1330,844582,Ontario,Toronto,M8Y 4K8,Female,Bachelor,57527.0,Single,Aurora,5599.38,Standard,2014,4,,
1331,468542,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,87848.0,Married,Aurora,5111.3,2018 Promotion,2018,4,2018.0,12.0
1332,934912,Quebec,Montreal,H2T 9K8,Female,Doctor,71198.0,Married,Aurora,5601.68,Standard,2017,8,,
1333,177345,Quebec,Montreal,H2Y 2W2,Male,Bachelor,46726.0,Married,Aurora,5604.33,Standard,2018,5,,
1334,991356,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,46726.0,Married,Aurora,5604.33,Standard,2016,8,,
1335,981920,Alberta,Edmonton,T9G 1W3,Male,Bachelor,81063.0,Single,Aurora,5608.32,Standard,2012,7,,
1336,282896,Ontario,Toronto,M1R 4K3,Male,Bachelor,88612.0,Single,Aurora,5610.96,Standard,2015,3,,
1337,169661,Ontario,Trenton,K8V 4B2,Male,College,68337.70647861218,Single,Aurora,5611.93,Standard,2012,10,,
1338,113919,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,61482.0,Married,Aurora,5614.59,Standard,2015,12,,
1339,738005,Quebec,Montreal,H2Y 2W2,Female,Bachelor,67471.0,Married,Aurora,5616.85,Standard,2016,11,,
1340,638528,Ontario,Toronto,M1R 4K3,Female,Bachelor,68739.0,Married,Aurora,5619.07,Standard,2013,3,2015.0,8.0
1341,866604,Quebec,Hull,J8Y 3Z5,Female,College,61703.14515909734,Married,Aurora,5619.69,Standard,2014,2,,
1342,546665,British Columbia,Vancouver,V5R 1W3,Male,College,61668.66211879171,Single,Aurora,5619.97,Standard,2013,6,,
1343,701622,Ontario,Toronto,P1W 1K4,Male,College,65785.48110817911,Single,Aurora,5619.97,Standard,2016,3,,
1344,943236,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,47377.0,Single,Aurora,5620.59,Standard,2018,5,,
1345,423711,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,54960.0,Married,Aurora,5623.61,Standard,2012,12,,
1346,836405,Ontario,Toronto,P2T 6G3,Female,Bachelor,54960.0,Married,Aurora,5623.61,Standard,2013,3,,
1347,690554,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,88919.0,Single,Aurora,5623.76,Standard,2012,5,,
1348,856229,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,85456.0,Single,Aurora,5139.56,2018 Promotion,2018,4,,
1349,197138,Quebec,Montreal,H2T 2J6,Female,Bachelor,102956.0,Married,Aurora,5625.31,Standard,2013,7,,
1350,752462,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,102956.0,Married,Aurora,5625.31,Standard,2013,6,,
1351,172593,Quebec,Montreal,H2Y 2W2,Female,Bachelor,66223.0,Married,Aurora,5626.53,Standard,2018,12,,
1352,403185,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,66223.0,Married,Aurora,5626.53,Standard,2017,8,,
1353,585780,Ontario,Toronto,P1J 8T7,Male,High School or Below,59332.0,Divorced,Aurora,5635.25,Standard,2015,8,,
1354,766355,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,36033.0,Married,Aurora,5318.9,2018 Promotion,2018,4,,
1355,748717,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,20173.0,Married,Aurora,5394.0,2018 Promotion,2018,4,,
1356,701732,Ontario,Thunder Bay,K8T 5M5,Female,Doctor,232255.0,Single,Aurora,5639.4,Standard,2018,10,,
1357,349046,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,85447.0,Married,Aurora,5639.94,Standard,2016,11,,
1358,646502,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,85447.0,Married,Aurora,5639.94,Standard,2016,12,,
1359,678786,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,85447.0,Married,Aurora,5639.94,Standard,2012,9,,
1360,952859,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,85447.0,Married,Aurora,5639.94,Standard,2014,5,2014.0,7.0
1361,159344,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,62198.0,Married,Aurora,5640.02,Standard,2015,5,,
1362,345657,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,77816.0,Divorced,Aurora,5581.76,2018 Promotion,2018,4,,
1363,614787,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60788.0,Divorced,Aurora,5641.36,Standard,2014,10,2017.0,1.0
1364,710003,Ontario,London,M5B 3E4,Male,Bachelor,56154.0,Single,Aurora,5644.47,Standard,2016,2,,
1365,499932,Alberta,Calgary,T3E 2V9,Female,Bachelor,68762.0,Divorced,Aurora,5645.4,Standard,2017,6,,
1366,451446,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,64222.0,Married,Aurora,5645.51,Standard,2012,8,,
1367,626149,Ontario,Toronto,P5S 6R4,Male,Bachelor,64567.0,Married,Aurora,5651.4,Standard,2013,3,,
1368,911655,Ontario,Toronto,P1L 8X8,Male,High School or Below,52054.0,Married,Aurora,5652.72,Standard,2016,7,,
1369,408091,Ontario,Toronto,M1R 4K3,Male,College,71235.65698568393,Married,Aurora,5657.03,Standard,2016,10,2017.0,6.0
1370,486359,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,104289.0,Married,Aurora,5657.69,Standard,2014,6,,
1371,666597,Ontario,Ottawa,K1F 2R2,Male,Bachelor,89594.0,Married,Aurora,5658.53,Standard,2017,7,,
1372,372961,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,82681.0,Married,Aurora,5659.24,Standard,2016,3,2017.0,5.0
1373,373898,Ontario,Toronto,P5S 6R4,Male,Bachelor,71353.0,Married,Aurora,5666.87,Standard,2015,11,,
1374,370405,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,63676.0,Married,Aurora,5669.97,Standard,2012,8,,
1375,697680,Ontario,Toronto,M1R 4K3,Male,Bachelor,52693.0,Married,Aurora,5670.44,Standard,2018,1,,
1376,818484,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,82886.0,Married,Aurora,5671.09,Standard,2016,12,,
1377,351461,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,81317.0,Single,Aurora,5640.73,2018 Promotion,2018,4,,
1378,997322,British Columbia,Vancouver,V5R 1W3,Female,College,63457.24604552363,Divorced,Aurora,5673.84,Standard,2018,9,,
1379,457536,British Columbia,Vancouver,V1E 4R6,Male,College,63096.0384402164,Married,Aurora,5674.38,Standard,2016,7,,
1380,805890,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,56242.0,Married,Aurora,5675.92,Standard,2012,5,,
1381,679437,Quebec,Tremblant,H5Y 2S9,Female,College,63007.211164330445,Married,Aurora,5677.31,Standard,2015,12,,
1382,842980,Ontario,Toronto,P1W 1K4,Male,Bachelor,65088.0,Married,Aurora,5677.47,Standard,2018,8,,
1383,303682,Quebec,Montreal,H2T 9K8,Male,College,71386.18894182116,Married,Aurora,5678.05,Standard,2013,9,,
1384,849178,Ontario,Toronto,M8Y 4K8,Female,Bachelor,82157.0,Married,Aurora,5678.05,Standard,2016,10,,
1385,873554,British Columbia,Whistler,V6T 1Y8,Male,College,63124.66692520492,Married,Aurora,5678.05,Standard,2018,6,,
1386,427329,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,81031.0,Married,Aurora,5681.31,Standard,2017,1,,
1387,224676,Ontario,Toronto,P1J 8T7,Female,Bachelor,58936.0,Married,Aurora,5682.52,Standard,2012,8,,
1388,505680,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,58936.0,Married,Aurora,5682.52,Standard,2012,11,,
1389,510513,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,78112.0,Married,Aurora,5686.92,Standard,2014,8,,
1390,231530,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,93110.0,Married,Aurora,5689.64,Standard,2012,5,,
1391,178160,Ontario,Toronto,M2M 7K8,Female,Bachelor,51699.0,Married,Aurora,5697.18,Standard,2014,2,,
1392,423096,Ontario,Toronto,M2Z 4K1,Male,Bachelor,51525.0,Married,Aurora,5700.76,Standard,2016,9,,
1393,593885,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,51525.0,Married,Aurora,5700.76,Standard,2018,11,,
1394,616835,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,59475.0,Single,Aurora,5704.68,2018 Promotion,2018,3,,
1395,171908,British Columbia,Victoria,V10 6T5,Female,Bachelor,31316.0,Married,Aurora,5813.24,2018 Promotion,2018,4,,
1396,857946,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,92695.0,Married,Aurora,5706.96,Standard,2016,10,,
1397,848973,Newfoundland,St. John's,A1C 6H9,Male,College,71260.16450442912,Married,Aurora,5709.23,Standard,2017,1,,
1398,997359,British Columbia,Vancouver,V5R 1W3,Female,Doctor,220729.0,Divorced,Aurora,5714.17,Standard,2012,9,,
1399,550839,British Columbia,Victoria,V10 6T5,Male,Bachelor,81916.0,Married,Aurora,5717.74,Standard,2016,5,,
1400,279408,Ontario,Toronto,P1J 8T7,Female,Bachelor,88691.0,Married,Aurora,5719.09,Standard,2015,7,,
1401,126262,Ontario,Toronto,M1R 4K3,Female,Bachelor,62472.0,Married,Aurora,5720.77,Standard,2013,7,,
1402,946932,Quebec,Montreal,H4G 3T4,Female,Bachelor,55486.0,Married,Aurora,5720.9,Standard,2017,12,,
1403,136473,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,29528.0,Married,Aurora,6188.38,2018 Promotion,2018,3,,
1404,422750,Ontario,Toronto,M2M 7K8,Female,Bachelor,105034.0,Married,Aurora,5727.33,Standard,2013,7,,
1405,633734,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,53661.0,Married,Aurora,5728.58,Standard,2017,7,2018.0,3.0
1406,665763,Ontario,Ottawa,K1F 2R2,Female,Bachelor,99414.0,Married,Aurora,5729.86,Standard,2013,1,,
1407,745792,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,60691.0,Single,Aurora,5732.69,Standard,2016,10,,
1408,951616,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,90414.0,Married,Aurora,5733.21,Standard,2014,8,,
1409,161728,Ontario,Toronto,M2M 6J7,Male,Bachelor,103715.0,Married,Aurora,5734.6,Standard,2018,9,,
1410,286883,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,103715.0,Married,Aurora,5734.6,Standard,2017,2,,
1411,693138,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,82358.0,Married,Aurora,5737.5,Standard,2015,7,,
1412,824414,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,96341.0,Married,Aurora,5738.28,Standard,2013,5,,
1413,773648,Ontario,Toronto,P1W 1K4,Female,Bachelor,65435.0,Married,Aurora,5741.7,Standard,2013,9,,
1414,950252,Ontario,Toronto,M1R 4K3,Female,Bachelor,82388.0,Married,Aurora,5744.23,Standard,2018,7,,
1415,484625,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,69078.0,Married,Aurora,5746.06,Standard,2012,6,,
1416,798375,Quebec,Quebec City,G1B 3L5,Female,Bachelor,69078.0,Married,Aurora,5746.06,Standard,2015,5,,
1417,489443,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,66386.0,Married,Aurora,5746.33,Standard,2012,6,,
1418,276673,Ontario,Toronto,P2T 6G3,Female,Bachelor,57406.0,Married,Aurora,5754.75,Standard,2016,11,,
1419,733226,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,57406.0,Married,Aurora,5754.75,Standard,2017,5,2018.0,1.0
1420,855153,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,103367.0,Married,Aurora,5755.18,Standard,2016,8,2017.0,4.0
1421,162472,Ontario,Trenton,K8V 4B2,Male,Bachelor,103331.0,Married,Aurora,5755.54,Standard,2018,6,,
1422,723186,Quebec,Montreal,H2T 9K8,Female,Bachelor,97030.0,Divorced,Aurora,5757.44,Standard,2017,3,,
1423,835693,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,97030.0,Divorced,Aurora,5757.44,Standard,2017,4,,
1424,910093,Alberta,Edmonton,T9G 1W3,Female,Bachelor,97030.0,Divorced,Aurora,5757.44,Standard,2018,10,,
1425,947367,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,97030.0,Divorced,Aurora,5757.44,Standard,2016,4,,
1426,762715,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,91538.0,Divorced,Aurora,5757.49,Standard,2017,6,,
1427,351966,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,53068.0,Married,Aurora,5761.11,Standard,2018,5,,
1428,501209,Quebec,Montreal,H2T 9K8,Female,Bachelor,92929.0,Married,Aurora,5761.32,Standard,2013,11,,
1429,390651,Ontario,Toronto,P2T 6G3,Female,Bachelor,47416.0,Married,Aurora,5764.65,Standard,2013,2,2015.0,1.0
1430,361237,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,57584.0,Divorced,Aurora,5768.09,Standard,2016,7,,
1431,528693,Ontario,Toronto,M2Z 4K1,Male,Bachelor,57584.0,Divorced,Aurora,5768.09,Standard,2012,12,,
1432,745600,Ontario,Toronto,P5S 6R4,Male,Bachelor,99600.0,Married,Aurora,5768.83,Standard,2014,4,2018.0,4.0
1433,613709,Ontario,Toronto,M8Y 4K8,Female,College,61689.628912297085,Single,Aurora,5770.68,Standard,2018,12,,
1434,922703,British Columbia,Vancouver,V5R 1W3,Female,College,64681.42937672719,Single,Aurora,5775.52,Standard,2018,11,,
1435,156959,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,69274.0,Single,Aurora,5780.18,Standard,2015,4,,
1436,690971,Alberta,Banff,T4V 1D4,Male,Bachelor,69274.0,Single,Aurora,5780.18,Standard,2013,8,,
1437,837704,Alberta,Banff,T4V 1D4,Male,Bachelor,69274.0,Single,Aurora,5780.18,Standard,2018,9,,
1438,981508,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,64677.0,Married,Aurora,5786.49,Standard,2015,4,,
1439,607847,Quebec,Montreal,H2T 9K8,Female,Bachelor,93777.0,Divorced,Aurora,5790.57,Standard,2017,11,,
1440,771056,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,56639.0,Married,Aurora,5791.01,Standard,2015,11,,
1441,881741,Quebec,Montreal,H2T 2J6,Male,Bachelor,90798.0,Married,Aurora,5791.61,Standard,2018,5,,
1442,741313,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,83513.0,Married,Aurora,5794.57,Standard,2014,3,,
1443,717232,Quebec,Montreal,H2T 9K8,Male,Bachelor,70674.0,Divorced,Aurora,5794.68,Standard,2013,2,,
1444,234973,Quebec,Montreal,H4G 3T4,Male,College,63654.671927143434,Married,Aurora,5800.77,Standard,2013,9,,
1445,254853,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,67709.0,Divorced,Aurora,5801.13,Standard,2017,9,,
1446,917423,Ontario,Kingston,M9K 2P4,Male,College,64539.465813857954,Single,Aurora,5801.83,Standard,2016,2,,
1447,630290,Alberta,Edmonton,T9G 1W3,Male,College,72435.35267294616,Married,Aurora,5802.84,Standard,2017,2,2017.0,9.0
1448,171902,Ontario,Toronto,P2T 6G3,Male,Bachelor,77602.0,Single,Aurora,5807.66,Standard,2017,7,2018.0,3.0
1449,415441,Ontario,Toronto,P2T 6G3,Male,Bachelor,83654.0,Married,Aurora,5807.99,Standard,2018,11,,
1450,672893,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,50098.0,Married,Aurora,5810.63,Standard,2012,8,,
1451,226191,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,92875.0,Married,Aurora,5811.92,Standard,2017,3,,
1452,796627,British Columbia,Victoria,V10 6T5,Female,College,67253.29435929662,Single,Aurora,6537.05,2018 Promotion,2018,2,,
1453,958941,British Columbia,Victoria,V10 6T5,Male,College,63047.408986529634,Married,Aurora,6714.07,2018 Promotion,2018,2,2018.0,10.0
1454,478792,Ontario,Toronto,P1L 8X8,Male,Bachelor,88014.0,Married,Aurora,5815.26,Standard,2013,1,,
1455,675385,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,88014.0,Married,Aurora,5815.26,Standard,2016,9,,
1456,434620,British Columbia,Victoria,V10 6T5,Male,Bachelor,95440.0,Married,Aurora,5817.83,Standard,2018,5,,
1457,833436,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,88663.0,Married,Aurora,5821.68,Standard,2015,4,,
1458,915927,Ontario,Toronto,P1J 8T7,Male,Bachelor,88663.0,Married,Aurora,5821.68,Standard,2015,3,2015.0,11.0
1459,173666,British Columbia,Victoria,V10 6T5,Male,Bachelor,86039.0,Divorced,Aurora,5824.22,Standard,2016,6,2018.0,8.0
1460,693659,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,60073.0,Married,Aurora,5824.77,Standard,2016,7,,
1461,607266,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,61882.0,Married,Aurora,5824.82,Standard,2016,3,2016.0,3.0
1462,415292,Ontario,Toronto,P1J 8T7,Female,Bachelor,54026.0,Married,Aurora,5827.41,Standard,2015,3,2016.0,7.0
1463,668624,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,54026.0,Married,Aurora,5827.41,Standard,2016,10,,
1464,243294,Quebec,Montreal,H2Y 4R4,Male,Bachelor,65416.0,Married,Aurora,5827.48,Standard,2018,1,2018.0,12.0
1465,471170,British Columbia,Vancouver,V1E 4R6,Male,College,66373.8711332057,Married,Aurora,5830.56,Standard,2015,3,,
1466,531514,Ontario,Toronto,M8Y 4K8,Male,College,71553.45500016003,Married,Aurora,5830.56,Standard,2013,2,,
1467,667692,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,92867.0,Married,Aurora,5837.53,Standard,2016,7,,
1468,490824,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,72459.0,Married,Aurora,5838.13,Standard,2015,10,,
1469,238607,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,91239.0,Married,Aurora,5838.9,Standard,2013,12,,
1470,448896,Quebec,Montreal,H4G 3T4,Female,Bachelor,91239.0,Married,Aurora,5838.9,Standard,2017,4,,
1471,657865,Alberta,Peace River,T9O 2W2,Male,Bachelor,91239.0,Married,Aurora,5838.9,Standard,2016,3,,
1472,100428,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,63478.0,Married,Aurora,5845.43,Standard,2012,8,,
1473,272686,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,94805.0,Married,Aurora,5846.11,Standard,2018,12,,
1474,761444,Ontario,Toronto,P2T 6G3,Female,College,66661.97280621373,Single,Aurora,5846.42,Standard,2015,4,2015.0,12.0
1475,598369,Ontario,Toronto,M2M 7K8,Male,High School or Below,67642.0,Married,Aurora,5847.42,Standard,2013,7,,
1476,389996,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,81308.0,Married,Aurora,5849.49,Standard,2015,2,2017.0,9.0
1477,833844,Ontario,Toronto,P5S 6R4,Male,Bachelor,81308.0,Married,Aurora,5849.49,Standard,2017,9,,
1478,776795,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,58900.0,Married,Aurora,5860.48,Standard,2016,8,,
1479,173178,Quebec,Montreal,H2T 9K8,Female,Bachelor,86877.0,Married,Aurora,5862.8,Standard,2016,5,2016.0,10.0
1480,146215,Quebec,Montreal,H2T 9K8,Female,Bachelor,87485.0,Married,Aurora,5866.07,Standard,2016,1,,
1481,747704,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,87485.0,Married,Aurora,5866.07,Standard,2014,2,,
1482,254428,Ontario,Trenton,K8V 4B2,Male,Bachelor,52308.0,Married,Aurora,5867.13,Standard,2018,5,,
1483,951941,Quebec,Quebec City,G1B 3L5,Male,College,66218.06728871539,Single,Aurora,5871.61,Standard,2016,12,,
1484,252450,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,50458.0,Married,Aurora,6863.12,2018 Promotion,2018,3,,
1485,561621,Ontario,Toronto,M2Z 4K1,Male,Bachelor,48050.0,Married,Aurora,5878.2,Standard,2017,7,,
1486,107649,Alberta,Calgary,T3E 2V9,Male,Bachelor,94733.0,Married,Aurora,5879.18,Standard,2012,5,,
1487,425687,Ontario,Toronto,P1J 8T7,Male,College,67000.12953523659,Single,Aurora,5880.26,Standard,2017,10,,
1488,758113,Ontario,Toronto,M8Y 4K8,Male,College,62680.2051418141,Single,Aurora,5886.22,Standard,2016,11,,
1489,229094,Ontario,Toronto,M2M 7K8,Female,Bachelor,77841.0,Married,Aurora,5887.18,Standard,2014,2,,
1490,508824,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,77841.0,Married,Aurora,5887.18,Standard,2012,5,,
1491,121469,Ontario,Toronto,P2T 6G3,Male,Bachelor,88160.0,Married,Aurora,5890.53,Standard,2013,10,2014.0,5.0
1492,456839,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,60724.0,Married,Aurora,5894.91,Standard,2015,3,,
1493,912064,Ontario,Toronto,M8Y 4K8,Female,Bachelor,71420.0,Divorced,Aurora,5898.73,Standard,2016,11,,
1494,961177,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,71420.0,Divorced,Aurora,5898.73,Standard,2017,9,,
1495,171582,Ontario,Kingston,M9K 2P4,Male,Bachelor,72440.0,Married,Aurora,5903.61,Standard,2017,10,2018.0,6.0
1496,485845,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,97730.0,Single,Aurora,5904.85,Standard,2013,1,,
1497,273179,British Columbia,Victoria,V10 6T5,Female,Bachelor,63694.0,Married,Aurora,5906.94,Standard,2016,6,,
1498,135016,Ontario,Toronto,P1L 8X8,Male,Bachelor,95040.0,Divorced,Aurora,5908.16,Standard,2015,8,,
1499,582930,Ontario,Toronto,M2M 7K8,Female,Bachelor,63866.0,Single,Aurora,5913.31,Standard,2014,4,,
